Age,CGPA,Attendance,10th_Percentage,12th_Percentage,Backlogs,Internship,Projects,Communication_Score,Aptitude_Score,Placement_Status,Gender_Female,Gender_Male,Department_CE,Department_CSE,Department_ECE,Department_EEE,Department_IT,Department_ME
22,7.18,61.04,83.12,63.09,1,1,3,56,60,1,1,0,0,0,0,0,1,0
24,9.26,89.58,80.92,88.94,2,1,0,86,87,1,0,1,0,0,0,0,0,1
22,8.13,59.26,83.23,94.54,4,0,1,50,88,0,0,1,0,1,0,0,0,0
23,8.2,90.77,65.5,75.12,2,0,3,86,65,1,1,0,1,0,0,0,0,0
24,9.76,80.73,72.31,88.99,1,1,4,87,46,1,1,0,0,0,0,0,1,0
22,9.91,54.9,83.44,59.35,4,1,1,58,69,1,0,1,0,0,0,0,0,1
23,8.27,94.77,87.72,77.38,2,0,2,60,73,1,0,1,0,1,0,0,0,0
20,7.61,78.9,71.71,81.81,4,0,1,83,67,0,1,0,0,0,0,0,1,0
23,8.04,82.81,68.27,74.53,2,1,3,42,53,1,0,1,0,1,0,0,0,0
24,6.91,64.18,85.79,55.84,0,0,3,79,57,0,1,0,1,0,0,0,0,0
21,9.94,93.58,61.11,86.71,4,1,0,95,96,1,0,1,0,1,0,0,0,0
20,8.53,77.26,50.47,91.95,4,1,3,82,83,1,0,1,0,0,1,0,0,0
22,6.46,71.06,73.56,81.76,4,0,2,40,56,0,1,0,0,0,0,1,0,0
24,5.29,76.71,58.67,58.46,4,0,2,63,64,0,0,1,0,0,1,0,0,0
21,5.22,85.17,68.91,53.73,2,1,3,75,45,0,0,1,1,0,0,0,0,0
23,6.02,84.75,64.56,65.08,3,0,4,98,44,0,0,1,1,0,0,0,0,0
21,6.16,67.88,88.86,51.85,2,1,3,45,92,0,1,0,0,1,0,0,0,0
24,7.08,69.26,66.57,91.96,1,1,4,49,60,1,1,0,0,0,0,0,0,1
24,6.07,78.11,82.03,85.15,0,0,3,86,93,1,0,1,0,0,0,0,1,0
21,8.15,96.22,83.7,78.18,2,0,1,79,78,1,0,1,0,0,0,1,0,0
23,6.06,87.27,72.82,94.48,2,0,3,85,98,0,1,0,0,0,0,0,1,0
21,5.94,69.52,54.05,55.5,4,1,1,73,96,0,1,0,0,0,0,0,0,1
24,7.36,66.85,85.02,85.72,1,1,4,63,89,1,1,0,1,0,0,0,0,0
24,9.44,76.18,53.76,57.33,4,0,3,62,59,0,0,1,0,0,0,1,0,0
22,7.34,93.5,54.96,53.05,4,1,4,59,50,0,1,0,0,0,1,0,0,0
22,7.07,50.43,59.8,56.65,3,1,2,99,44,0,1,0,1,0,0,0,0,0
20,7.89,85.52,64.02,97.55,0,0,5,92,77,1,0,1,1,0,0,0,0,0
24,6.29,64.73,92.32,72.02,3,1,0,77,78,0,0,1,0,1,0,0,0,0
22,6.77,60.42,83.75,52.45,4,1,4,74,74,0,0,1,0,0,0,0,0,1
21,6.07,50.61,69.36,79.18,0,0,1,73,74,0,1,0,0,1,0,0,0,0
23,7.86,94.83,98.93,59.99,2,1,0,85,96,1,0,1,0,1,0,0,0,0
21,8.49,95.61,62.18,50.34,1,0,5,89,64,1,1,0,0,0,0,0,1,0
23,8.37,53.07,80.49,87.92,3,0,3,86,69,1,1,0,1,0,0,0,0,0
22,6.27,76.09,92.36,57.74,1,1,1,75,41,0,1,0,0,0,0,0,0,1
20,8.9,57.63,90.1,97.12,4,1,0,55,59,0,1,0,0,1,0,0,0,0
21,6.28,87.93,54.52,79.64,0,0,0,62,75,0,1,0,0,0,1,0,0,0
21,5.75,83.27,84.86,54.35,2,0,4,83,76,0,0,1,0,0,0,1,0,0
21,6.75,64.86,62.89,60.89,0,0,3,88,41,0,1,0,0,0,0,0,0,1
23,7.99,55.85,67.79,80.54,1,1,3,40,87,1,0,1,0,0,0,0,1,0
22,5.71,91.56,74.45,66.91,1,1,3,91,83,1,1,0,0,0,0,0,0,1
21,8.24,83.71,89.54,76.61,2,1,4,48,86,1,0,1,1,0,0,0,0,0
21,9.32,50.34,58.31,89.98,2,0,4,51,66,1,1,0,0,0,0,0,1,0
20,6.47,81.39,55.43,89.63,0,1,3,99,71,1,1,0,0,0,0,1,0,0
20,7.25,90.51,57.67,84.9,3,0,0,76,98,0,1,0,0,0,1,0,0,0
22,6.14,79.54,60.91,94.3,0,0,5,56,43,1,0,1,0,1,0,0,0,0
22,6.81,71.24,52.98,59.97,1,1,3,42,66,0,0,1,0,0,0,0,0,1
24,5.11,79.2,96.32,58.86,0,1,4,98,69,1,1,0,0,0,0,0,1,0
20,9.77,80.99,65.95,89.97,4,1,3,77,42,1,0,1,0,0,0,1,0,0
24,7.08,82.0,58.85,66.04,0,0,4,68,85,1,1,0,0,1,0,0,0,0
23,8.94,98.35,81.89,75.61,0,0,3,70,84,1,0,1,0,0,0,1,0,0
24,5.71,58.93,89.35,87.2,4,1,5,74,66,0,1,0,0,0,1,0,0,0
21,9.06,81.15,87.66,69.8,1,1,0,98,77,1,0,1,0,1,0,0,0,0
24,9.3,59.4,85.94,56.51,2,1,0,93,75,1,1,0,0,1,0,0,0,0
22,8.58,60.5,52.53,83.97,0,1,4,77,40,1,1,0,0,1,0,0,0,0
23,9.52,83.46,89.11,90.86,3,0,4,92,74,1,0,1,0,0,0,0,1,0
21,5.84,95.8,75.09,50.64,2,0,1,65,95,0,0,1,0,1,0,0,0,0
24,7.38,57.95,82.45,78.13,3,1,2,52,51,0,0,1,0,0,0,1,0,0
23,8.1,98.12,97.82,73.47,0,0,1,92,74,1,1,0,0,0,0,0,1,0
23,7.98,65.97,90.53,62.98,3,1,4,96,94,1,0,1,0,1,0,0,0,0
21,9.31,69.57,91.27,58.05,2,1,5,58,57,1,1,0,0,0,0,1,0,0
24,6.08,57.68,59.07,59.4,3,1,4,71,85,0,0,1,0,0,0,1,0,0
23,5.88,80.79,73.82,86.25,3,0,3,86,76,0,0,1,0,0,0,0,0,1
23,6.27,79.82,97.47,76.81,2,1,1,66,62,0,0,1,0,0,0,1,0,0
20,9.46,72.11,79.13,99.06,2,1,2,97,72,1,0,1,1,0,0,0,0,0
23,9.71,73.8,55.13,62.16,2,1,1,78,53,1,0,1,0,0,1,0,0,0
20,7.85,81.15,86.59,97.85,2,1,0,52,98,1,1,0,0,1,0,0,0,0
24,7.51,79.17,52.15,75.76,4,1,0,91,83,0,1,0,0,1,0,0,0,0
24,8.03,68.71,87.11,57.3,0,1,1,73,40,1,0,1,0,1,0,0,0,0
24,8.08,94.21,93.99,57.41,2,1,5,97,66,1,1,0,0,0,0,1,0,0
22,5.85,83.38,71.26,80.43,1,1,1,58,63,0,1,0,0,0,0,1,0,0
24,8.43,60.27,70.68,91.57,3,1,5,58,41,1,0,1,0,1,0,0,0,0
23,7.26,66.0,65.21,87.39,2,0,4,42,51,0,0,1,1,0,0,0,0,0
21,7.59,89.39,93.85,82.78,2,0,5,42,52,1,0,1,0,0,0,0,1,0
20,5.15,55.23,77.39,58.61,0,0,3,65,66,0,0,1,0,0,0,0,1,0
22,8.82,87.51,78.96,55.42,2,1,0,45,59,1,1,0,0,0,1,0,0,0
24,9.18,67.94,83.09,50.01,4,1,2,52,86,1,1,0,0,0,0,0,0,1
24,8.1,77.58,65.01,55.09,1,1,3,85,87,1,0,1,0,0,1,0,0,0
21,8.74,64.03,71.64,88.32,1,1,5,77,90,1,0,1,0,1,0,0,0,0
21,7.61,99.32,87.08,94.76,2,1,1,66,76,1,1,0,0,1,0,0,0,0
22,8.09,95.29,99.27,62.02,0,1,0,80,73,1,1,0,0,1,0,0,0,0
20,6.97,96.42,51.72,89.74,2,0,1,63,45,0,1,0,0,0,0,0,0,1
24,8.96,59.24,52.13,59.94,3,1,0,49,47,0,1,0,0,0,0,1,0,0
22,7.34,92.08,71.4,62.46,1,0,2,55,60,0,0,1,0,0,0,0,0,1
23,8.4,76.77,82.98,61.21,3,0,3,62,78,1,1,0,0,0,1,0,0,0
23,8.11,85.39,69.32,52.59,4,0,2,86,60,0,1,0,0,0,0,1,0,0
22,8.51,60.88,99.98,59.7,1,0,2,51,84,1,0,1,0,0,0,1,0,0
24,8.93,85.6,59.77,68.68,1,1,3,67,45,1,1,0,0,0,1,0,0,0
22,7.56,95.71,50.4,70.27,4,1,5,52,80,1,0,1,0,0,0,1,0,0
24,9.07,63.37,59.51,65.47,3,1,3,57,83,1,0,1,0,0,0,0,1,0
21,7.49,61.67,94.34,75.74,2,1,5,97,98,1,0,1,0,0,1,0,0,0
22,9.78,55.22,57.26,68.9,0,1,2,41,69,1,0,1,0,0,1,0,0,0
24,8.76,63.34,73.95,98.52,3,0,1,85,49,0,0,1,0,0,0,0,1,0
22,5.86,76.79,70.96,90.37,4,1,3,56,50,0,0,1,0,0,0,0,0,1
22,9.15,91.64,83.29,96.55,4,1,2,62,40,1,0,1,0,0,0,0,0,1
24,7.76,63.94,52.73,77.87,4,0,2,62,49,0,0,1,0,0,0,0,0,1
24,9.92,81.06,82.94,83.92,1,1,2,40,64,1,0,1,0,0,0,1,0,0
20,8.59,73.98,67.74,58.33,2,1,1,93,55,1,0,1,0,0,0,0,1,0
22,5.42,64.43,96.3,87.64,1,1,4,82,58,1,1,0,0,0,1,0,0,0
23,6.97,75.52,92.44,61.8,1,0,4,53,49,0,0,1,0,0,1,0,0,0
22,7.59,58.4,69.98,57.29,1,0,3,51,86,0,0,1,0,0,1,0,0,0
22,9.2,81.98,99.64,52.09,4,0,4,94,53,1,1,0,0,0,0,1,0,0
24,8.65,55.78,52.6,73.61,3,1,0,53,42,0,1,0,0,0,0,1,0,0
22,6.85,86.55,89.43,64.34,0,0,5,88,43,1,1,0,1,0,0,0,0,0
22,8.27,58.89,71.69,99.34,0,1,3,83,79,1,0,1,0,0,0,0,0,1
23,7.88,99.91,71.67,62.49,2,0,3,77,72,1,0,1,1,0,0,0,0,0
24,5.63,91.18,58.51,93.33,2,0,2,97,59,0,1,0,1,0,0,0,0,0
22,6.17,67.19,75.74,65.82,4,0,5,80,54,0,0,1,0,0,0,1,0,0
21,6.71,71.31,54.24,87.46,0,0,0,83,46,0,0,1,0,0,0,0,0,1
20,5.98,62.96,80.83,82.99,3,1,4,88,83,0,0,1,0,0,0,0,0,1
23,5.75,88.36,62.08,78.09,4,1,3,55,42,0,1,0,0,0,1,0,0,0
22,5.29,69.04,86.24,70.84,2,0,5,73,94,0,0,1,0,0,0,1,0,0
21,9.37,87.76,80.37,83.56,4,1,0,57,66,1,1,0,0,0,0,0,0,1
22,6.44,50.92,87.32,70.36,2,0,1,87,76,0,1,0,1,0,0,0,0,0
22,6.45,56.78,87.49,77.41,0,0,1,49,68,0,0,1,0,0,0,0,1,0
24,6.03,68.25,59.84,79.49,4,1,2,58,65,0,1,0,0,0,0,0,1,0
24,7.38,55.45,50.03,63.37,1,0,0,69,66,0,1,0,0,0,0,1,0,0
24,7.57,80.06,68.29,66.99,2,1,3,43,64,1,1,0,0,0,1,0,0,0
21,6.04,52.54,95.95,50.9,1,1,1,46,79,0,0,1,0,0,1,0,0,0
22,8.04,92.99,78.89,92.61,2,1,5,55,82,1,1,0,0,0,0,0,0,1
20,8.61,88.07,86.38,87.8,1,1,1,90,90,1,0,1,0,0,0,1,0,0
23,6.87,60.81,93.98,59.18,0,0,5,94,69,1,1,0,0,0,0,0,1,0
24,7.93,74.19,95.3,68.1,0,1,4,76,83,1,0,1,1,0,0,0,0,0
24,7.51,72.59,76.45,71.05,3,0,4,44,59,0,0,1,0,0,0,0,0,1
22,5.98,86.24,77.05,66.72,3,1,0,94,46,0,1,0,1,0,0,0,0,0
22,8.65,70.08,92.55,89.91,3,0,4,94,68,1,1,0,0,0,0,0,0,1
21,9.01,51.65,90.37,86.27,4,0,0,78,85,0,1,0,0,1,0,0,0,0
21,8.24,63.69,84.94,88.36,2,1,3,96,73,1,0,1,1,0,0,0,0,0
24,6.62,73.31,80.22,95.21,4,0,3,88,65,0,0,1,0,0,0,1,0,0
22,9.63,98.72,80.86,79.76,3,0,3,72,66,1,1,0,1,0,0,0,0,0
20,7.28,94.06,68.15,80.73,2,0,4,74,93,1,1,0,1,0,0,0,0,0
23,6.33,59.07,92.05,86.1,4,0,4,87,96,0,1,0,0,0,0,0,0,1
22,7.04,86.16,80.89,84.06,0,0,2,93,83,1,0,1,0,0,0,0,1,0
22,8.46,96.84,61.18,93.49,2,0,1,73,48,1,0,1,0,1,0,0,0,0
21,9.23,50.44,61.99,88.51,3,1,5,96,61,1,1,0,1,0,0,0,0,0
23,6.78,86.05,93.08,56.02,0,1,3,72,51,1,1,0,0,0,0,0,1,0
24,6.16,72.97,81.29,96.42,2,0,4,92,45,0,0,1,0,0,1,0,0,0
22,8.13,84.01,69.94,84.15,4,1,1,78,45,0,1,0,0,1,0,0,0,0
24,9.61,80.28,59.36,56.36,3,1,3,49,66,1,0,1,0,1,0,0,0,0
22,5.92,99.23,80.51,88.6,4,1,3,42,97,0,0,1,0,0,0,0,0,1
24,9.02,64.44,59.22,67.92,0,1,5,89,93,1,0,1,1,0,0,0,0,0
23,7.38,89.31,73.51,90.3,0,1,1,68,58,1,0,1,0,0,1,0,0,0
21,9.0,61.73,83.88,97.77,0,0,1,74,91,1,0,1,0,0,0,0,0,1
23,7.53,71.78,78.27,62.76,2,0,4,70,45,0,0,1,0,0,0,1,0,0
20,6.89,98.77,96.1,92.87,3,1,1,99,97,1,0,1,0,0,0,0,1,0
21,8.48,88.31,51.99,88.68,0,0,1,78,88,1,1,0,0,0,0,0,1,0
23,9.5,65.79,63.99,83.56,4,1,4,54,56,1,0,1,0,0,0,0,0,1
20,6.6,80.97,52.85,69.25,3,1,3,40,68,0,0,1,0,0,0,0,1,0
22,7.3,52.48,59.73,55.49,4,0,5,95,62,0,0,1,1,0,0,0,0,0
22,6.15,63.32,56.2,74.19,4,0,1,58,56,0,0,1,0,0,0,0,1,0
24,5.92,85.92,86.63,55.28,0,1,5,76,60,1,1,0,1,0,0,0,0,0
21,8.89,78.5,68.47,75.01,3,1,2,97,49,1,0,1,0,0,0,1,0,0
22,6.0,73.48,96.25,91.01,1,1,0,66,82,0,1,0,0,0,1,0,0,0
21,8.97,84.54,51.17,99.88,2,0,5,60,47,1,1,0,0,1,0,0,0,0
22,7.15,69.92,82.65,59.9,1,1,1,93,93,1,0,1,0,0,0,0,0,1
24,9.98,51.31,98.53,60.39,2,1,5,46,53,1,0,1,0,0,0,0,0,1
23,5.99,72.05,58.79,90.54,3,0,1,82,70,0,0,1,1,0,0,0,0,0
24,5.46,95.11,72.12,73.45,0,0,0,72,90,0,0,1,0,0,0,1,0,0
20,5.38,92.83,85.09,95.79,3,0,2,93,57,0,1,0,0,0,0,1,0,0
22,9.18,70.45,81.66,88.45,1,0,5,41,86,1,1,0,0,1,0,0,0,0
20,7.19,51.11,78.3,86.82,4,0,3,53,69,0,0,1,0,0,1,0,0,0
20,5.02,81.82,66.34,55.1,2,0,2,81,57,0,0,1,0,0,0,0,0,1
21,9.37,87.06,86.41,51.79,2,1,0,42,91,1,0,1,1,0,0,0,0,0
22,9.38,64.71,82.66,65.84,1,0,5,53,96,1,1,0,0,0,0,1,0,0
20,9.03,73.83,58.14,60.86,0,1,1,44,64,1,0,1,0,0,0,0,0,1
23,6.24,99.59,98.2,85.62,3,0,3,56,88,0,0,1,1,0,0,0,0,0
20,6.86,78.82,77.78,72.54,1,1,2,78,76,1,0,1,0,0,0,0,1,0
23,8.72,67.55,76.27,76.16,3,1,2,40,64,1,1,0,0,0,0,0,0,1
21,7.45,81.37,92.41,90.69,0,1,3,95,69,1,1,0,0,0,1,0,0,0
20,5.77,59.0,82.02,73.93,4,0,2,82,69,0,0,1,1,0,0,0,0,0
24,6.21,59.96,53.72,77.25,3,1,0,67,75,0,0,1,0,0,1,0,0,0
21,9.86,96.25,75.33,92.12,0,1,3,77,50,1,1,0,0,0,0,0,0,1
23,5.76,61.96,89.03,71.57,1,1,0,87,87,0,0,1,0,0,0,0,1,0
21,8.63,65.54,85.0,54.16,4,1,3,98,78,1,1,0,0,0,1,0,0,0
20,7.39,77.19,98.54,76.09,4,0,0,53,66,0,0,1,0,0,0,1,0,0
22,8.74,94.98,51.25,78.97,4,1,1,56,55,0,1,0,1,0,0,0,0,0
22,8.31,89.07,63.06,75.59,2,1,1,54,77,1,0,1,0,0,0,0,0,1
23,7.2,52.19,77.46,62.9,0,0,2,85,71,0,1,0,0,0,0,0,1,0
23,6.77,84.65,80.97,61.18,3,0,3,46,68,0,1,0,0,0,0,1,0,0
22,8.77,75.2,63.72,68.49,1,0,5,81,91,1,1,0,0,0,0,0,0,1
23,6.62,73.78,91.34,58.31,4,0,3,90,49,0,1,0,0,0,0,0,1,0
21,8.94,84.58,58.22,83.3,4,1,0,46,69,0,1,0,0,0,0,1,0,0
24,8.4,59.81,50.04,80.73,4,0,5,86,50,0,0,1,0,0,1,0,0,0
24,7.89,99.07,97.62,81.62,0,0,2,98,54,1,1,0,0,0,0,0,0,1
21,6.84,82.27,69.58,61.24,1,0,2,63,83,0,1,0,0,0,0,0,0,1
24,6.03,68.28,97.87,62.33,0,0,5,65,62,1,0,1,0,0,1,0,0,0
20,8.55,80.01,63.9,89.37,1,1,3,53,87,1,1,0,0,1,0,0,0,0
21,5.46,60.82,53.17,84.51,3,1,1,86,62,0,1,0,0,0,0,1,0,0
23,9.85,81.69,88.63,93.76,2,0,3,58,89,1,0,1,0,0,1,0,0,0
21,9.89,51.41,91.79,70.18,1,1,5,92,46,1,0,1,0,0,0,0,0,1
22,5.65,67.06,74.6,77.37,0,0,3,65,100,0,0,1,0,0,0,1,0,0
23,5.52,87.38,53.69,86.94,0,0,4,55,53,0,0,1,0,0,0,1,0,0
22,7.06,90.4,82.71,98.71,0,1,0,73,48,1,0,1,0,1,0,0,0,0
23,9.82,62.65,59.11,99.48,2,1,0,41,93,1,0,1,0,0,0,0,0,1
24,7.0,76.97,92.47,99.96,1,1,4,40,67,1,0,1,0,0,0,0,1,0
21,6.82,76.42,63.7,94.53,1,1,2,87,45,1,0,1,0,1,0,0,0,0
20,8.52,71.07,92.39,81.98,1,1,5,90,82,1,1,0,0,1,0,0,0,0
23,5.89,61.42,71.35,50.35,1,1,0,75,84,0,0,1,0,0,0,0,1,0
23,6.82,85.16,79.82,84.98,4,1,2,74,61,0,0,1,0,0,0,0,1,0
22,6.46,62.62,89.48,61.93,4,1,1,82,99,0,0,1,0,1,0,0,0,0
24,8.01,95.55,52.02,52.86,0,1,2,63,100,1,0,1,0,0,0,1,0,0
22,5.81,76.43,91.06,84.86,4,0,0,88,57,0,1,0,0,0,1,0,0,0
22,7.74,93.52,56.93,87.8,1,0,5,44,83,1,1,0,0,0,1,0,0,0
24,9.29,64.54,67.92,82.97,1,1,5,94,77,1,1,0,0,1,0,0,0,0
20,7.57,90.35,73.64,68.26,4,1,2,68,61,0,0,1,0,0,0,1,0,0
22,8.42,55.68,94.77,75.55,3,0,1,80,48,0,1,0,0,0,0,0,1,0
22,5.38,88.34,51.12,96.75,0,1,4,40,57,1,0,1,1,0,0,0,0,0
23,7.25,69.35,77.96,86.48,2,0,0,96,96,0,0,1,0,1,0,0,0,0
24,5.47,73.5,82.13,75.23,0,1,5,98,60,1,0,1,0,0,0,0,0,1
21,8.0,58.34,65.83,79.67,0,1,1,48,54,1,0,1,0,0,0,1,0,0
20,6.41,50.93,64.52,96.38,0,0,3,75,48,0,0,1,0,0,0,0,0,1
20,6.44,83.31,74.52,69.69,4,0,4,55,81,0,0,1,0,0,0,0,0,1
24,5.38,79.39,59.36,55.09,0,0,4,54,97,0,1,0,0,1,0,0,0,0
23,6.55,81.12,73.41,66.29,1,1,0,49,41,0,0,1,0,0,0,1,0,0
23,7.53,62.75,88.25,70.76,0,0,1,76,53,0,0,1,0,0,0,0,0,1
24,7.92,61.96,92.27,63.65,1,0,5,55,60,1,0,1,0,0,0,1,0,0
23,5.33,91.51,69.26,76.45,4,0,5,77,82,0,1,0,0,0,1,0,0,0
20,8.26,88.06,80.87,65.24,4,0,3,87,84,1,0,1,1,0,0,0,0,0
20,7.44,66.84,50.0,55.16,0,0,5,75,73,1,1,0,0,0,0,0,0,1
21,7.68,81.89,77.52,59.4,1,0,1,93,92,1,1,0,0,0,0,0,0,1
24,9.16,91.41,98.76,95.91,1,1,5,92,46,1,0,1,0,0,0,1,0,0
22,6.71,94.44,65.61,81.48,1,0,2,54,99,0,0,1,1,0,0,0,0,0
22,5.87,50.29,79.74,65.72,1,0,5,42,54,0,0,1,0,0,1,0,0,0
21,7.76,90.67,88.11,68.35,2,0,0,58,78,0,1,0,0,0,0,0,0,1
21,9.73,67.52,80.45,74.67,4,0,2,80,51,0,0,1,0,1,0,0,0,0
23,7.59,85.92,70.92,83.66,1,1,5,76,98,1,0,1,0,0,0,1,0,0
21,9.16,68.57,57.63,79.11,2,1,5,87,46,1,0,1,0,0,0,1,0,0
21,8.79,80.31,73.19,96.63,2,1,5,98,44,1,1,0,0,0,0,0,0,1
22,7.59,82.34,64.74,81.29,4,0,2,42,86,0,0,1,0,0,1,0,0,0
23,8.24,70.25,84.8,95.54,3,1,5,47,78,1,0,1,0,0,0,0,0,1
21,7.03,75.64,72.1,50.27,0,0,4,63,93,1,1,0,0,0,0,0,1,0
21,7.65,86.32,92.49,94.53,4,0,5,53,62,1,1,0,0,0,0,0,0,1
23,7.54,73.82,59.67,86.07,3,1,4,100,92,1,1,0,1,0,0,0,0,0
24,8.55,50.7,70.89,58.61,0,0,2,74,67,1,0,1,1,0,0,0,0,0
23,7.05,50.65,77.88,63.15,0,0,5,55,73,1,1,0,0,0,0,0,1,0
22,5.5,83.07,56.3,77.14,0,1,1,46,64,0,1,0,1,0,0,0,0,0
24,8.94,92.36,79.4,56.25,2,1,0,80,41,1,0,1,1,0,0,0,0,0
20,8.42,89.26,64.55,89.27,1,0,5,74,90,1,1,0,0,1,0,0,0,0
23,9.75,65.52,61.48,89.56,0,1,0,47,48,1,0,1,0,0,0,1,0,0
22,7.14,73.56,57.1,65.05,1,0,1,99,73,0,1,0,1,0,0,0,0,0
24,5.39,61.71,67.49,53.49,0,0,2,51,100,0,0,1,0,0,0,1,0,0
23,5.61,99.46,96.45,99.44,2,1,0,88,85,0,1,0,0,0,1,0,0,0
21,8.87,63.03,51.55,62.54,0,1,5,99,86,1,0,1,0,0,0,0,0,1
23,5.34,70.81,92.61,53.38,4,1,4,85,95,0,1,0,0,1,0,0,0,0
20,9.54,84.06,69.87,66.5,3,1,3,55,71,1,0,1,0,0,0,0,1,0
23,6.41,93.8,78.08,98.45,0,0,4,90,100,1,1,0,0,0,1,0,0,0
24,9.49,52.57,75.64,89.65,3,0,1,99,51,0,1,0,0,1,0,0,0,0
24,8.87,65.05,96.29,74.02,3,1,3,43,100,1,0,1,0,1,0,0,0,0
23,9.36,78.45,88.51,65.27,2,0,0,74,100,1,1,0,0,0,0,0,1,0
24,6.07,80.92,99.24,71.17,3,1,5,84,58,1,1,0,0,0,0,0,1,0
21,7.98,53.5,89.72,50.87,2,0,0,80,86,0,0,1,0,0,0,1,0,0
23,5.47,83.2,64.79,85.92,0,1,3,84,77,1,0,1,0,0,0,0,0,1
21,6.01,76.4,98.14,54.98,1,1,0,100,96,0,0,1,0,0,1,0,0,0
21,6.55,91.38,99.18,75.95,2,0,3,71,49,0,0,1,0,0,0,0,0,1
22,8.7,61.11,56.15,78.29,3,0,2,51,49,0,0,1,0,0,1,0,0,0
23,5.12,59.75,95.05,50.08,3,1,1,97,74,0,0,1,0,1,0,0,0,0
24,9.52,89.67,83.21,98.99,0,1,5,60,80,1,0,1,1,0,0,0,0,0
21,5.35,85.19,96.1,65.11,2,1,4,54,94,0,0,1,1,0,0,0,0,0
22,6.88,89.58,95.79,53.86,0,1,3,74,76,1,0,1,0,0,0,0,1,0
23,5.41,89.1,94.57,92.72,2,1,3,42,71,0,1,0,0,0,0,0,1,0
23,8.84,55.2,94.26,57.6,1,0,2,98,95,1,1,0,0,1,0,0,0,0
20,5.71,63.93,55.88,51.25,4,0,5,41,93,0,0,1,0,1,0,0,0,0
20,9.42,63.0,57.18,74.73,0,0,5,97,46,1,1,0,0,0,1,0,0,0
21,7.65,96.73,55.89,56.5,3,1,4,45,90,1,1,0,0,1,0,0,0,0
20,9.74,74.37,54.55,99.12,0,0,2,96,100,1,1,0,0,0,1,0,0,0
21,6.45,55.55,67.66,50.52,2,0,2,55,49,0,0,1,0,0,0,0,0,1
24,7.27,64.48,84.2,52.56,0,1,1,62,82,1,0,1,0,0,0,0,1,0
21,8.47,93.6,67.73,91.66,1,0,0,70,77,1,1,0,0,0,0,0,1,0
20,9.16,92.35,86.02,61.99,2,1,5,89,66,1,1,0,1,0,0,0,0,0
24,7.11,95.02,91.01,95.58,3,1,5,80,71,1,1,0,1,0,0,0,0,0
20,9.46,69.43,83.31,65.56,3,1,4,69,90,1,1,0,0,0,0,0,1,0
21,5.59,82.07,73.26,53.49,2,0,2,42,46,0,0,1,0,0,0,0,0,1
22,8.54,63.91,64.78,50.53,1,1,0,94,87,1,0,1,0,0,0,0,0,1
23,6.74,59.04,56.22,64.13,0,0,0,97,65,0,0,1,0,0,0,1,0,0
20,5.51,51.1,74.68,73.69,4,0,0,94,61,0,0,1,0,0,1,0,0,0
21,6.93,61.17,85.98,50.05,3,1,5,55,97,1,1,0,1,0,0,0,0,0
24,9.4,80.22,77.41,79.06,1,1,0,43,51,1,0,1,0,0,1,0,0,0
20,9.9,95.21,86.07,66.68,1,0,1,85,63,1,0,1,1,0,0,0,0,0
20,6.96,56.67,66.76,69.51,1,0,1,75,95,0,1,0,0,0,0,1,0,0
23,9.43,95.9,53.34,63.07,0,1,2,67,93,1,0,1,0,0,0,0,1,0
21,7.55,67.27,88.55,76.45,1,0,0,89,89,0,1,0,0,0,1,0,0,0
22,8.59,71.34,60.99,61.51,1,1,2,89,85,1,1,0,1,0,0,0,0,0
24,5.23,68.25,80.81,56.74,2,1,3,89,97,0,1,0,0,0,1,0,0,0
21,7.79,70.43,90.21,94.53,2,0,5,67,68,1,0,1,0,0,0,0,1,0
24,5.35,62.96,56.96,69.53,1,0,1,98,71,0,0,1,0,1,0,0,0,0
20,6.34,84.93,79.92,53.85,1,1,1,92,55,0,0,1,1,0,0,0,0,0
23,7.83,87.91,84.47,61.52,2,1,5,42,65,1,0,1,0,1,0,0,0,0
23,9.04,91.16,87.33,65.5,0,1,4,65,45,1,0,1,0,0,0,1,0,0
22,7.8,67.06,57.38,88.48,2,0,3,78,40,0,1,0,0,0,0,0,0,1
23,9.68,88.23,91.26,51.11,2,1,1,52,52,1,0,1,0,0,1,0,0,0
20,9.05,81.88,54.71,73.91,2,1,0,46,77,1,1,0,1,0,0,0,0,0
22,5.78,97.9,75.98,70.38,2,0,5,93,45,0,0,1,0,0,1,0,0,0
21,6.94,71.24,72.17,98.42,4,1,0,52,77,0,1,0,0,0,0,1,0,0
23,8.34,99.62,61.09,59.0,3,1,5,95,51,1,1,0,0,0,0,1,0,0
22,9.69,87.02,65.1,81.39,0,0,0,98,48,1,0,1,0,0,1,0,0,0
20,9.94,88.81,58.22,60.11,0,0,5,43,59,1,0,1,1,0,0,0,0,0
24,8.82,51.29,71.29,77.42,1,0,2,55,98,1,1,0,0,0,0,0,1,0
24,7.87,74.87,51.78,77.75,4,1,1,96,78,0,1,0,0,0,0,0,1,0
20,8.78,76.42,94.45,53.77,1,0,2,67,66,1,1,0,0,0,0,0,0,1
20,6.37,52.03,58.17,72.82,0,1,1,99,42,0,0,1,0,0,1,0,0,0
24,6.42,65.61,94.3,73.06,0,1,4,86,63,1,0,1,0,0,1,0,0,0
22,8.27,97.78,93.18,65.96,1,1,2,52,54,1,1,0,1,0,0,0,0,0
