Student_ID,Age,Gender,Department,CGPA,Attendance,10th_Percentage,12th_Percentage,Backlogs,Internship,Projects,Communication_Score,Aptitude_Score,Placement_Status,Package_LPA
5196,24,Male,CE,5.37,62.04,81.92,80.59,1,Yes,0,44,47,Not Placed,0.0
5197,22,Male,ECE,7.01,95.02,93.97,85.54,1,No,1,93,48,Not Placed,0.0
5198,22,Female,CE,5.01,54.73,88.01,50.52,1,No,3,70,62,Not Placed,0.0
5199,22,Male,EEE,7.56,85.49,95.45,51.71,0,No,4,48,76,Placed,6.28
5200,22,Male,EEE,5.97,61.0,80.22,99.32,1,No,2,71,47,Not Placed,0.0
5201,23,Female,IT,9.34,65.02,93.27,72.88,1,No,5,80,48,Placed,5.58
5202,22,Male,ME,5.52,97.32,63.19,96.79,4,Yes,5,44,55,Not Placed,0.0
5203,23,Male,CSE,5.01,63.16,71.53,86.49,4,No,2,90,55,Not Placed,0.0
5204,23,Male,ME,7.26,83.66,92.19,68.65,2,No,1,93,51,Not Placed,0.0
5205,22,Male,EEE,5.78,58.91,66.28,57.54,0,Yes,0,66,64,Not Placed,0.0
5206,21,Male,EEE,8.69,54.67,93.56,98.91,1,Yes,5,95,96,Placed,14.0
5207,22,Female,ME,9.6,66.97,68.16,79.22,2,No,4,67,50,Placed,14.56
5208,22,Male,EEE,5.21,81.21,68.17,59.62,2,No,1,82,57,Not Placed,0.0
5209,22,Female,CE,6.98,62.4,65.45,84.08,0,Yes,4,99,52,Placed,13.19
5210,21,Male,ECE,9.98,65.01,77.35,54.6,2,Yes,5,51,74,Placed,7.77
5211,20,Male,EEE,8.66,85.44,56.45,93.4,2,Yes,1,44,57,Placed,7.7
5212,20,Male,ME,9.77,55.14,51.83,54.51,0,Yes,0,47,82,Placed,12.7
5213,23,Female,ME,5.82,72.35,94.87,61.81,3,Yes,3,56,69,Not Placed,0.0
5214,23,Male,ME,6.11,97.09,96.45,54.57,2,Yes,2,47,82,Not Placed,0.0
5215,21,Female,IT,5.77,69.85,53.81,55.19,4,Yes,4,73,76,Not Placed,0.0
5216,24,Male,CE,6.51,71.71,77.48,76.19,2,No,4,62,69,Not Placed,0.0
5217,20,Male,CE,8.62,86.91,76.98,84.35,0,Yes,0,57,99,Placed,10.77
5218,23,Male,IT,5.82,88.95,68.62,89.42,0,Yes,4,90,42,Placed,12.58
5219,20,Male,CE,7.62,88.48,78.45,84.75,3,Yes,3,92,68,Placed,3.29
5220,21,Male,IT,6.35,99.89,72.91,68.17,3,Yes,3,49,64,Not Placed,0.0
5221,21,Male,CE,9.15,53.57,74.48,77.86,4,Yes,0,78,41,Not Placed,0.0
5222,24,Female,IT,5.03,99.11,87.77,96.38,4,No,1,80,86,Not Placed,0.0
5223,24,Male,IT,6.12,97.51,76.3,69.38,2,No,1,83,44,Not Placed,0.0
5224,21,Female,CE,8.03,92.61,66.18,62.62,3,Yes,4,83,99,Placed,8.28
5225,23,Male,IT,5.48,72.71,79.07,75.97,4,No,4,44,70,Not Placed,0.0
5226,20,Male,CE,7.33,93.55,82.04,64.87,2,No,0,82,44,Not Placed,0.0
5227,22,Female,IT,7.18,61.04,83.12,63.09,1,Yes,3,56,60,Placed,6.88
5228,24,Male,ME,9.26,89.58,80.92,88.94,2,Yes,0,86,87,Placed,11.98
5229,22,Male,CSE,8.13,59.26,83.23,94.54,4,No,1,50,88,Not Placed,0.0
5230,23,Female,CE,8.2,90.77,65.5,75.12,2,No,3,86,65,Placed,13.15
5231,24,Female,IT,9.76,80.73,72.31,88.99,1,Yes,4,87,46,Placed,8.25
5232,22,Male,ME,9.91,54.9,83.44,59.35,4,Yes,1,58,69,Placed,8.39
5233,23,Male,CSE,8.27,94.77,87.72,77.38,2,No,2,60,73,Placed,12.26
5234,20,Female,IT,7.61,78.9,71.71,81.81,4,No,1,83,67,Not Placed,0.0
5235,23,Male,CSE,8.04,82.81,68.27,74.53,2,Yes,3,42,53,Placed,6.2
5236,24,Female,CE,6.91,64.18,85.79,55.84,0,No,3,79,57,Not Placed,0.0
5237,21,Male,CSE,9.94,93.58,61.11,86.71,4,Yes,0,95,96,Placed,10.44
5238,20,Male,ECE,8.53,77.26,50.47,91.95,4,Yes,3,82,83,Placed,10.74
5239,22,Female,EEE,6.46,71.06,73.56,81.76,4,No,2,40,56,Not Placed,0.0
5240,24,Male,ECE,5.29,76.71,58.67,58.46,4,No,2,63,64,Not Placed,0.0
5241,21,Male,CE,5.22,85.17,68.91,53.73,2,Yes,3,75,45,Not Placed,0.0
5242,23,Male,CE,6.02,84.75,64.56,65.08,3,No,4,98,44,Not Placed,0.0
5243,21,Female,CSE,6.16,67.88,88.86,51.85,2,Yes,3,45,92,Not Placed,0.0
5244,24,Female,ME,7.08,69.26,66.57,91.96,1,Yes,4,49,60,Placed,9.78
5245,24,Male,IT,6.07,78.11,82.03,85.15,0,No,3,86,93,Placed,6.43
5246,21,Male,EEE,8.15,96.22,83.7,78.18,2,No,1,79,78,Placed,11.27
5247,23,Female,IT,6.06,87.27,72.82,94.48,2,No,3,85,98,Not Placed,0.0
5248,21,Female,ME,5.94,69.52,54.05,55.5,4,Yes,1,73,96,Not Placed,0.0
5249,24,Female,CE,7.36,66.85,85.02,85.72,1,Yes,4,63,89,Placed,11.62
5250,24,Male,EEE,9.44,76.18,53.76,57.33,4,No,3,62,59,Not Placed,0.0
5251,22,Female,ECE,7.34,93.5,54.96,53.05,4,Yes,4,59,50,Not Placed,0.0
5252,22,Female,CE,7.07,50.43,59.8,56.65,3,Yes,2,99,44,Not Placed,0.0
5253,20,Male,CE,7.89,85.52,64.02,97.55,0,No,5,92,77,Placed,12.28
5254,24,Male,CSE,6.29,64.73,92.32,72.02,3,Yes,0,77,78,Not Placed,0.0
5255,22,Male,ME,6.77,60.42,83.75,52.45,4,Yes,4,74,74,Not Placed,0.0
5256,21,Female,CSE,6.07,50.61,69.36,79.18,0,No,1,73,74,Not Placed,0.0
5257,23,Male,CSE,7.86,94.83,98.93,59.99,2,Yes,0,85,96,Placed,11.58
5258,21,Female,IT,8.49,95.61,62.18,50.34,1,No,5,89,64,Placed,3.78
5259,23,Female,CE,8.37,53.07,80.49,87.92,3,No,3,86,69,Placed,8.73
5260,22,Female,ME,6.27,76.09,92.36,57.74,1,Yes,1,75,41,Not Placed,0.0
5261,20,Female,CSE,8.9,57.63,90.1,97.12,4,Yes,0,55,59,Not Placed,0.0
5262,21,Female,ECE,6.28,87.93,54.52,79.64,0,No,0,62,75,Not Placed,0.0
5263,21,Male,EEE,5.75,83.27,84.86,54.35,2,No,4,83,76,Not Placed,0.0
5264,21,Female,ME,6.75,64.86,62.89,60.89,0,No,3,88,41,Not Placed,0.0
5265,23,Male,IT,7.99,55.85,67.79,80.54,1,Yes,3,40,87,Placed,13.96
5266,22,Female,ME,5.71,91.56,74.45,66.91,1,Yes,3,91,83,Placed,7.85
5267,21,Male,CE,8.24,83.71,89.54,76.61,2,Yes,4,48,86,Placed,8.43
5268,21,Female,IT,9.32,50.34,58.31,89.98,2,No,4,51,66,Placed,12.4
5269,20,Female,EEE,6.47,81.39,55.43,89.63,0,Yes,3,99,71,Placed,10.73
5270,20,Female,ECE,7.25,90.51,57.67,84.9,3,No,0,76,98,Not Placed,0.0
5271,22,Male,CSE,6.14,79.54,60.91,94.3,0,No,5,56,43,Placed,6.12
5272,22,Male,ME,6.81,71.24,52.98,59.97,1,Yes,3,42,66,Not Placed,0.0
5273,24,Female,IT,5.11,79.2,96.32,58.86,0,Yes,4,98,69,Placed,9.95
5274,20,Male,EEE,9.77,80.99,65.95,89.97,4,Yes,3,77,42,Placed,10.57
5275,24,Female,CSE,7.08,82.0,58.85,66.04,0,No,4,68,85,Placed,10.26
5276,23,Male,EEE,8.94,98.35,81.89,75.61,0,No,3,70,84,Placed,10.41
5277,24,Female,ECE,5.71,58.93,89.35,87.2,4,Yes,5,74,66,Not Placed,0.0
5278,21,Male,CSE,9.06,81.15,87.66,69.8,1,Yes,0,98,77,Placed,9.74
5279,24,Female,CSE,9.3,59.4,85.94,56.51,2,Yes,0,93,75,Placed,6.46
5280,22,Female,CSE,8.58,60.5,52.53,83.97,0,Yes,4,77,40,Placed,4.9
5281,23,Male,IT,9.52,83.46,89.11,90.86,3,No,4,92,74,Placed,10.28
5282,21,Male,CSE,5.84,95.8,75.09,50.64,2,No,1,65,95,Not Placed,0.0
5283,24,Male,EEE,7.38,57.95,82.45,78.13,3,Yes,2,52,51,Not Placed,0.0
5284,23,Female,IT,8.1,98.12,97.82,73.47,0,No,1,92,74,Placed,5.97
5285,23,Male,CSE,7.98,65.97,90.53,62.98,3,Yes,4,96,94,Placed,5.33
5286,21,Female,EEE,9.31,69.57,91.27,58.05,2,Yes,5,58,57,Placed,7.49
5287,24,Male,EEE,6.08,57.68,59.07,59.4,3,Yes,4,71,85,Not Placed,0.0
5288,23,Male,ME,5.88,80.79,73.82,86.25,3,No,3,86,76,Not Placed,0.0
5289,23,Male,EEE,6.27,79.82,97.47,76.81,2,Yes,1,66,62,Not Placed,0.0
5290,20,Male,CE,9.46,72.11,79.13,99.06,2,Yes,2,97,72,Placed,3.05
5291,23,Male,ECE,9.71,73.8,55.13,62.16,2,Yes,1,78,53,Placed,7.21
5292,20,Female,CSE,7.85,81.15,86.59,97.85,2,Yes,0,52,98,Placed,12.56
5293,24,Female,CSE,7.51,79.17,52.15,75.76,4,Yes,0,91,83,Not Placed,0.0
5294,24,Male,CSE,8.03,68.71,87.11,57.3,0,Yes,1,73,40,Placed,10.72
5295,24,Female,EEE,8.08,94.21,93.99,57.41,2,Yes,5,97,66,Placed,4.18
5296,22,Female,EEE,5.85,83.38,71.26,80.43,1,Yes,1,58,63,Not Placed,0.0
5297,24,Male,CSE,8.43,60.27,70.68,91.57,3,Yes,5,58,41,Placed,8.98
5298,23,Male,CE,7.26,66.0,65.21,87.39,2,No,4,42,51,Not Placed,0.0
5299,21,Male,IT,7.59,89.39,93.85,82.78,2,No,5,42,52,Placed,5.3
5300,20,Male,IT,5.15,55.23,77.39,58.61,0,No,3,65,66,Not Placed,0.0
5301,22,Female,ECE,8.82,87.51,78.96,55.42,2,Yes,0,45,59,Placed,3.37
5302,24,Female,ME,9.18,67.94,83.09,50.01,4,Yes,2,52,86,Placed,12.57
5303,24,Male,ECE,8.1,77.58,65.01,55.09,1,Yes,3,85,87,Placed,6.62
5304,21,Male,CSE,8.74,64.03,71.64,88.32,1,Yes,5,77,90,Placed,5.63
5305,21,Female,CSE,7.61,99.32,87.08,94.76,2,Yes,1,66,76,Placed,12.66
5306,22,Female,CSE,8.09,95.29,99.27,62.02,0,Yes,0,80,73,Placed,3.47
5307,20,Female,ME,6.97,96.42,51.72,89.74,2,No,1,63,45,Not Placed,0.0
5308,24,Female,EEE,8.96,59.24,52.13,59.94,3,Yes,0,49,47,Not Placed,0.0
5309,22,Male,ME,7.34,92.08,71.4,62.46,1,No,2,55,60,Not Placed,0.0
5310,23,Female,ECE,8.4,76.77,82.98,61.21,3,No,3,62,78,Placed,3.14
5311,23,Female,EEE,8.11,85.39,69.32,52.59,4,No,2,86,60,Not Placed,0.0
5312,22,Male,EEE,8.51,60.88,99.98,59.7,1,No,2,51,84,Placed,13.37
5313,24,Female,ECE,8.93,85.6,59.77,68.68,1,Yes,3,67,45,Placed,7.97
5314,22,Male,EEE,7.56,95.71,50.4,70.27,4,Yes,5,52,80,Placed,8.35
5315,24,Male,IT,9.07,63.37,59.51,65.47,3,Yes,3,57,83,Placed,9.29
5316,21,Male,ECE,7.49,61.67,94.34,75.74,2,Yes,5,97,98,Placed,8.74
5317,22,Male,ECE,9.78,55.22,57.26,68.9,0,Yes,2,41,69,Placed,12.35
5318,24,Male,IT,8.76,63.34,73.95,98.52,3,No,1,85,49,Not Placed,0.0
5319,22,Male,ME,5.86,76.79,70.96,90.37,4,Yes,3,56,50,Not Placed,0.0
5320,22,Male,ME,9.15,91.64,83.29,96.55,4,Yes,2,62,40,Placed,4.4
5321,24,Male,ME,7.76,63.94,52.73,77.87,4,No,2,62,49,Not Placed,0.0
5322,24,Male,EEE,9.92,81.06,82.94,83.92,1,Yes,2,40,64,Placed,3.58
5323,20,Male,IT,8.59,73.98,67.74,58.33,2,Yes,1,93,55,Placed,13.77
5324,22,Female,ECE,5.42,64.43,96.3,87.64,1,Yes,4,82,58,Placed,11.29
5325,23,Male,ECE,6.97,75.52,92.44,61.8,1,No,4,53,49,Not Placed,0.0
5326,22,Male,ECE,7.59,58.4,69.98,57.29,1,No,3,51,86,Not Placed,0.0
5327,22,Female,EEE,9.2,81.98,99.64,52.09,4,No,4,94,53,Placed,6.73
5328,24,Female,EEE,8.65,55.78,52.6,73.61,3,Yes,0,53,42,Not Placed,0.0
5329,22,Female,CE,6.85,86.55,89.43,64.34,0,No,5,88,43,Placed,10.88
5330,22,Male,ME,8.27,58.89,71.69,99.34,0,Yes,3,83,79,Placed,11.3
5331,23,Male,CE,7.88,99.91,71.67,62.49,2,No,3,77,72,Placed,8.37
5332,24,Female,CE,5.63,91.18,58.51,93.33,2,No,2,97,59,Not Placed,0.0
5333,22,Male,EEE,6.17,67.19,75.74,65.82,4,No,5,80,54,Not Placed,0.0
5334,21,Male,ME,6.71,71.31,54.24,87.46,0,No,0,83,46,Not Placed,0.0
5335,20,Male,ME,5.98,62.96,80.83,82.99,3,Yes,4,88,83,Not Placed,0.0
5336,23,Female,ECE,5.75,88.36,62.08,78.09,4,Yes,3,55,42,Not Placed,0.0
5337,22,Male,EEE,5.29,69.04,86.24,70.84,2,No,5,73,94,Not Placed,0.0
5338,21,Female,ME,9.37,87.76,80.37,83.56,4,Yes,0,57,66,Placed,3.88
5339,22,Female,CE,6.44,50.92,87.32,70.36,2,No,1,87,76,Not Placed,0.0
5340,22,Male,IT,6.45,56.78,87.49,77.41,0,No,1,49,68,Not Placed,0.0
5341,24,Female,IT,6.03,68.25,59.84,79.49,4,Yes,2,58,65,Not Placed,0.0
5342,24,Female,EEE,7.38,55.45,50.03,63.37,1,No,0,69,66,Not Placed,0.0
5343,24,Female,ECE,7.57,80.06,68.29,66.99,2,Yes,3,43,64,Placed,13.12
5344,21,Male,ECE,6.04,52.54,95.95,50.9,1,Yes,1,46,79,Not Placed,0.0
5345,22,Female,ME,8.04,92.99,78.89,92.61,2,Yes,5,55,82,Placed,14.09
5346,20,Male,EEE,8.61,88.07,86.38,87.8,1,Yes,1,90,90,Placed,6.97
5347,23,Female,IT,6.87,60.81,93.98,59.18,0,No,5,94,69,Placed,3.56
5348,24,Male,CE,7.93,74.19,95.3,68.1,0,Yes,4,76,83,Placed,13.03
5349,24,Male,ME,7.51,72.59,76.45,71.05,3,No,4,44,59,Not Placed,0.0
5350,22,Female,CE,5.98,86.24,77.05,66.72,3,Yes,0,94,46,Not Placed,0.0
5351,22,Female,ME,8.65,70.08,92.55,89.91,3,No,4,94,68,Placed,12.65
5352,21,Female,CSE,9.01,51.65,90.37,86.27,4,No,0,78,85,Not Placed,0.0
5353,21,Male,CE,8.24,63.69,84.94,88.36,2,Yes,3,96,73,Placed,9.27
5354,24,Male,EEE,6.62,73.31,80.22,95.21,4,No,3,88,65,Not Placed,0.0
5355,22,Female,CE,9.63,98.72,80.86,79.76,3,No,3,72,66,Placed,6.44
5356,20,Female,CE,7.28,94.06,68.15,80.73,2,No,4,74,93,Placed,6.0
5357,23,Female,ME,6.33,59.07,92.05,86.1,4,No,4,87,96,Not Placed,0.0
5358,22,Male,IT,7.04,86.16,80.89,84.06,0,No,2,93,83,Placed,11.82
5359,22,Male,CSE,8.46,96.84,61.18,93.49,2,No,1,73,48,Placed,7.77
5360,21,Female,CE,9.23,50.44,61.99,88.51,3,Yes,5,96,61,Placed,7.8
5361,23,Female,IT,6.78,86.05,93.08,56.02,0,Yes,3,72,51,Placed,14.45
5362,24,Male,ECE,6.16,72.97,81.29,96.42,2,No,4,92,45,Not Placed,0.0
5363,22,Female,CSE,8.13,84.01,69.94,84.15,4,Yes,1,78,45,Not Placed,0.0
5364,24,Male,CSE,9.61,80.28,59.36,56.36,3,Yes,3,49,66,Placed,13.35
5365,22,Male,ME,5.92,99.23,80.51,88.6,4,Yes,3,42,97,Not Placed,0.0
5366,24,Male,CE,9.02,64.44,59.22,67.92,0,Yes,5,89,93,Placed,3.11
5367,23,Male,ECE,7.38,89.31,73.51,90.3,0,Yes,1,68,58,Placed,6.55
5368,21,Male,ME,9.0,61.73,83.88,97.77,0,No,1,74,91,Placed,8.01
5369,23,Male,EEE,7.53,71.78,78.27,62.76,2,No,4,70,45,Not Placed,0.0
5370,20,Male,IT,6.89,98.77,96.1,92.87,3,Yes,1,99,97,Placed,7.75
5371,21,Female,IT,8.48,88.31,51.99,88.68,0,No,1,78,88,Placed,12.93
5372,23,Male,ME,9.5,65.79,63.99,83.56,4,Yes,4,54,56,Placed,10.95
5373,20,Male,IT,6.6,80.97,52.85,69.25,3,Yes,3,40,68,Not Placed,0.0
5374,22,Male,CE,7.3,52.48,59.73,55.49,4,No,5,95,62,Not Placed,0.0
5375,22,Male,IT,6.15,63.32,56.2,74.19,4,No,1,58,56,Not Placed,0.0
5376,24,Female,CE,5.92,85.92,86.63,55.28,0,Yes,5,76,60,Placed,3.75
5377,21,Male,EEE,8.89,78.5,68.47,75.01,3,Yes,2,97,49,Placed,5.07
5378,22,Female,ECE,6.0,73.48,96.25,91.01,1,Yes,0,66,82,Not Placed,0.0
5379,21,Female,CSE,8.97,84.54,51.17,99.88,2,No,5,60,47,Placed,12.99
5380,22,Male,ME,7.15,69.92,82.65,59.9,1,Yes,1,93,93,Placed,10.53
5381,24,Male,ME,9.98,51.31,98.53,60.39,2,Yes,5,46,53,Placed,9.85
5382,23,Male,CE,5.99,72.05,58.79,90.54,3,No,1,82,70,Not Placed,0.0
5383,24,Male,EEE,5.46,95.11,72.12,73.45,0,No,0,72,90,Not Placed,0.0
5384,20,Female,EEE,5.38,92.83,85.09,95.79,3,No,2,93,57,Not Placed,0.0
5385,22,Female,CSE,9.18,70.45,81.66,88.45,1,No,5,41,86,Placed,13.11
5386,20,Male,ECE,7.19,51.11,78.3,86.82,4,No,3,53,69,Not Placed,0.0
5387,20,Male,ME,5.02,81.82,66.34,55.1,2,No,2,81,57,Not Placed,0.0
5388,21,Male,CE,9.37,87.06,86.41,51.79,2,Yes,0,42,91,Placed,12.44
5389,22,Female,EEE,9.38,64.71,82.66,65.84,1,No,5,53,96,Placed,5.39
5390,20,Male,ME,9.03,73.83,58.14,60.86,0,Yes,1,44,64,Placed,8.45
5391,23,Male,CE,6.24,99.59,98.2,85.62,3,No,3,56,88,Not Placed,0.0
5392,20,Male,IT,6.86,78.82,77.78,72.54,1,Yes,2,78,76,Placed,12.97
5393,23,Female,ME,8.72,67.55,76.27,76.16,3,Yes,2,40,64,Placed,3.29
5394,21,Female,ECE,7.45,81.37,92.41,90.69,0,Yes,3,95,69,Placed,5.68
5395,20,Male,CE,5.77,59.0,82.02,73.93,4,No,2,82,69,Not Placed,0.0
5396,24,Male,ECE,6.21,59.96,53.72,77.25,3,Yes,0,67,75,Not Placed,0.0
5397,21,Female,ME,9.86,96.25,75.33,92.12,0,Yes,3,77,50,Placed,6.13
5398,23,Male,IT,5.76,61.96,89.03,71.57,1,Yes,0,87,87,Not Placed,0.0
5399,21,Female,ECE,8.63,65.54,85.0,54.16,4,Yes,3,98,78,Placed,5.57
5400,20,Male,EEE,7.39,77.19,98.54,76.09,4,No,0,53,66,Not Placed,0.0
5401,22,Female,CE,8.74,94.98,51.25,78.97,4,Yes,1,56,55,Not Placed,0.0
5402,22,Male,ME,8.31,89.07,63.06,75.59,2,Yes,1,54,77,Placed,5.93
5403,23,Female,IT,7.2,52.19,77.46,62.9,0,No,2,85,71,Not Placed,0.0
5404,23,Female,EEE,6.77,84.65,80.97,61.18,3,No,3,46,68,Not Placed,0.0
5405,22,Female,ME,8.77,75.2,63.72,68.49,1,No,5,81,91,Placed,12.82
5406,23,Female,IT,6.62,73.78,91.34,58.31,4,No,3,90,49,Not Placed,0.0
5407,21,Female,EEE,8.94,84.58,58.22,83.3,4,Yes,0,46,69,Not Placed,0.0
5408,24,Male,ECE,8.4,59.81,50.04,80.73,4,No,5,86,50,Not Placed,0.0
5409,24,Female,ME,7.89,99.07,97.62,81.62,0,No,2,98,54,Placed,13.0
5410,21,Female,ME,6.84,82.27,69.58,61.24,1,No,2,63,83,Not Placed,0.0
5411,24,Male,ECE,6.03,68.28,97.87,62.33,0,No,5,65,62,Placed,4.12
5412,20,Female,CSE,8.55,80.01,63.9,89.37,1,Yes,3,53,87,Placed,3.19
5413,21,Female,EEE,5.46,60.82,53.17,84.51,3,Yes,1,86,62,Not Placed,0.0
5414,23,Male,ECE,9.85,81.69,88.63,93.76,2,No,3,58,89,Placed,5.36
5415,21,Male,ME,9.89,51.41,91.79,70.18,1,Yes,5,92,46,Placed,4.63
5416,22,Male,EEE,5.65,67.06,74.6,77.37,0,No,3,65,100,Not Placed,0.0
5417,23,Male,EEE,5.52,87.38,53.69,86.94,0,No,4,55,53,Not Placed,0.0
5418,22,Male,CSE,7.06,90.4,82.71,98.71,0,Yes,0,73,48,Placed,12.05
5419,23,Male,ME,9.82,62.65,59.11,99.48,2,Yes,0,41,93,Placed,11.51
5420,24,Male,IT,7.0,76.97,92.47,99.96,1,Yes,4,40,67,Placed,4.25
5421,21,Male,CSE,6.82,76.42,63.7,94.53,1,Yes,2,87,45,Placed,14.73
5422,20,Female,CSE,8.52,71.07,92.39,81.98,1,Yes,5,90,82,Placed,12.03
5423,23,Male,IT,5.89,61.42,71.35,50.35,1,Yes,0,75,84,Not Placed,0.0
5424,23,Male,IT,6.82,85.16,79.82,84.98,4,Yes,2,74,61,Not Placed,0.0
5425,22,Male,CSE,6.46,62.62,89.48,61.93,4,Yes,1,82,99,Not Placed,0.0
5426,24,Male,EEE,8.01,95.55,52.02,52.86,0,Yes,2,63,100,Placed,11.78
5427,22,Female,ECE,5.81,76.43,91.06,84.86,4,No,0,88,57,Not Placed,0.0
5428,22,Female,ECE,7.74,93.52,56.93,87.8,1,No,5,44,83,Placed,3.88
5429,24,Female,CSE,9.29,64.54,67.92,82.97,1,Yes,5,94,77,Placed,8.06
5430,20,Male,EEE,7.57,90.35,73.64,68.26,4,Yes,2,68,61,Not Placed,0.0
5431,22,Female,IT,8.42,55.68,94.77,75.55,3,No,1,80,48,Not Placed,0.0
5432,22,Male,CE,5.38,88.34,51.12,96.75,0,Yes,4,40,57,Placed,8.79
5433,23,Male,CSE,7.25,69.35,77.96,86.48,2,No,0,96,96,Not Placed,0.0
5434,24,Male,ME,5.47,73.5,82.13,75.23,0,Yes,5,98,60,Placed,8.15
5435,21,Male,EEE,8.0,58.34,65.83,79.67,0,Yes,1,48,54,Placed,7.31
5436,20,Male,ME,6.41,50.93,64.52,96.38,0,No,3,75,48,Not Placed,0.0
5437,20,Male,ME,6.44,83.31,74.52,69.69,4,No,4,55,81,Not Placed,0.0
5438,24,Female,CSE,5.38,79.39,59.36,55.09,0,No,4,54,97,Not Placed,0.0
5439,23,Male,EEE,6.55,81.12,73.41,66.29,1,Yes,0,49,41,Not Placed,0.0
5440,23,Male,ME,7.53,62.75,88.25,70.76,0,No,1,76,53,Not Placed,0.0
5441,24,Male,EEE,7.92,61.96,92.27,63.65,1,No,5,55,60,Placed,4.39
5442,23,Female,ECE,5.33,91.51,69.26,76.45,4,No,5,77,82,Not Placed,0.0
5443,20,Male,CE,8.26,88.06,80.87,65.24,4,No,3,87,84,Placed,3.29
5444,20,Female,ME,7.44,66.84,50.0,55.16,0,No,5,75,73,Placed,7.21
5445,21,Female,ME,7.68,81.89,77.52,59.4,1,No,1,93,92,Placed,5.56
5446,24,Male,EEE,9.16,91.41,98.76,95.91,1,Yes,5,92,46,Placed,13.71
5447,22,Male,CE,6.71,94.44,65.61,81.48,1,No,2,54,99,Not Placed,0.0
5448,22,Male,ECE,5.87,50.29,79.74,65.72,1,No,5,42,54,Not Placed,0.0
5449,21,Female,ME,7.76,90.67,88.11,68.35,2,No,0,58,78,Not Placed,0.0
5450,21,Male,CSE,9.73,67.52,80.45,74.67,4,No,2,80,51,Not Placed,0.0
5451,23,Male,EEE,7.59,85.92,70.92,83.66,1,Yes,5,76,98,Placed,9.29
5452,21,Male,EEE,9.16,68.57,57.63,79.11,2,Yes,5,87,46,Placed,13.18
5453,21,Female,ME,8.79,80.31,73.19,96.63,2,Yes,5,98,44,Placed,12.92
5454,22,Male,ECE,7.59,82.34,64.74,81.29,4,No,2,42,86,Not Placed,0.0
5455,23,Male,ME,8.24,70.25,84.8,95.54,3,Yes,5,47,78,Placed,6.67
5456,21,Female,IT,7.03,75.64,72.1,50.27,0,No,4,63,93,Placed,3.52
5457,21,Female,ME,7.65,86.32,92.49,94.53,4,No,5,53,62,Placed,4.25
5458,23,Female,CE,7.54,73.82,59.67,86.07,3,Yes,4,100,92,Placed,9.86
5459,24,Male,CE,8.55,50.7,70.89,58.61,0,No,2,74,67,Placed,9.36
5460,23,Female,IT,7.05,50.65,77.88,63.15,0,No,5,55,73,Placed,6.58
5461,22,Female,CE,5.5,83.07,56.3,77.14,0,Yes,1,46,64,Not Placed,0.0
5462,24,Male,CE,8.94,92.36,79.4,56.25,2,Yes,0,80,41,Placed,11.51
5463,20,Female,CSE,8.42,89.26,64.55,89.27,1,No,5,74,90,Placed,7.09
5464,23,Male,EEE,9.75,65.52,61.48,89.56,0,Yes,0,47,48,Placed,10.25
5465,22,Female,CE,7.14,73.56,57.1,65.05,1,No,1,99,73,Not Placed,0.0
5466,24,Male,EEE,5.39,61.71,67.49,53.49,0,No,2,51,100,Not Placed,0.0
5467,23,Female,ECE,5.61,99.46,96.45,99.44,2,Yes,0,88,85,Not Placed,0.0
5468,21,Male,ME,8.87,63.03,51.55,62.54,0,Yes,5,99,86,Placed,13.33
5469,23,Female,CSE,5.34,70.81,92.61,53.38,4,Yes,4,85,95,Not Placed,0.0
5470,20,Male,IT,9.54,84.06,69.87,66.5,3,Yes,3,55,71,Placed,12.95
5471,23,Female,ECE,6.41,93.8,78.08,98.45,0,No,4,90,100,Placed,13.04
5472,24,Female,CSE,9.49,52.57,75.64,89.65,3,No,1,99,51,Not Placed,0.0
5473,24,Male,CSE,8.87,65.05,96.29,74.02,3,Yes,3,43,100,Placed,10.55
5474,23,Female,IT,9.36,78.45,88.51,65.27,2,No,0,74,100,Placed,7.3
5475,24,Female,IT,6.07,80.92,99.24,71.17,3,Yes,5,84,58,Placed,13.1
5476,21,Male,EEE,7.98,53.5,89.72,50.87,2,No,0,80,86,Not Placed,0.0
5477,23,Male,ME,5.47,83.2,64.79,85.92,0,Yes,3,84,77,Placed,9.72
5478,21,Male,ECE,6.01,76.4,98.14,54.98,1,Yes,0,100,96,Not Placed,0.0
5479,21,Male,ME,6.55,91.38,99.18,75.95,2,No,3,71,49,Not Placed,0.0
5480,22,Male,ECE,8.7,61.11,56.15,78.29,3,No,2,51,49,Not Placed,0.0
5481,23,Male,CSE,5.12,59.75,95.05,50.08,3,Yes,1,97,74,Not Placed,0.0
5482,24,Male,CE,9.52,89.67,83.21,98.99,0,Yes,5,60,80,Placed,8.08
5483,21,Male,CE,5.35,85.19,96.1,65.11,2,Yes,4,54,94,Not Placed,0.0
5484,22,Male,IT,6.88,89.58,95.79,53.86,0,Yes,3,74,76,Placed,8.91
5485,23,Female,IT,5.41,89.1,94.57,92.72,2,Yes,3,42,71,Not Placed,0.0
5486,23,Female,CSE,8.84,55.2,94.26,57.6,1,No,2,98,95,Placed,10.26
5487,20,Male,CSE,5.71,63.93,55.88,51.25,4,No,5,41,93,Not Placed,0.0
